Prospectus ID,Original Filename,Section ID,Section Title,Subsection ID,Subsection Title,Subsubsection ID,Subsubsection Title,Subsubsection Text,Parsing Error,From Folder,Prospectus Year,PDF Page Count
357_2,Offerings 2021.md,81,PRELIMINARY OFFERING MEMORANDUM** **CONFIDENTIAL NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,81.1,€** **% Sustainability-Linked Fixed Rate Senior Secured Notes due 2026,81.1.1,,## Lion/Polaris Lux 4 S.A.,N/A,as_expected,2021,662
357_2,Offerings 2021.md,81,PRELIMINARY OFFERING MEMORANDUM** **CONFIDENTIAL NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,81.2,€** **Sustainability-Linked Floating Rate Senior Secured Notes due 2026,81.2.1,,## Picard Bondco,N/A,as_expected,2021,662
357_2,Offerings 2021.md,81,PRELIMINARY OFFERING MEMORANDUM** **CONFIDENTIAL NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,81.3,"€310,000,000** **% Sustainability-Linked Senior Notes due 2027",81.3.1,Investing in the Notes involves a high degree of risk. Please see “Risk Factors” beginning on page 31.,,N/A,as_expected,2021,662
357_2,Offerings 2021.md,81,PRELIMINARY OFFERING MEMORANDUM** **CONFIDENTIAL NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,81.3,"€310,000,000** **% Sustainability-Linked Senior Notes due 2027",81.3.2,,"Picard Groupe S.A.S., a société par actions simplifiée incorporated under the laws of France (the “Fixed Rate SSN Issuer”), is offering € million aggregate principal amount of % Sustainability-Linked Fixed Rate Senior Secured Notes due 2026 (the “Fixed Rate SSNs”). Lion/Polaris Lux 4 S.A., a société anonyme incorporated under the laws of Luxembourg (the “Floating Rate SSN Issuer” and, together with the Fixed Rate SSN Issuer, the “SSN Issuers”), is offering € million aggregate principal amount of Sustainability-Linked Floating Rate Senior Secured Notes due 2026 (the “Floating Rate SSNs” and, together with the Fixed Rate SSNs, the “Senior Secured Notes”). Picard Bondco, a société anonyme incorporated under the laws of Luxembourg (the “SN Issuer” and, together with the SSN Issuers, the “Issuers” and each an “Issuer”), is offering €310 million aggregate principal amount of % Sustainability-Linked Senior Notes due 2027 (the “Senior Notes” and, together with the Senior Secured Notes, the “Notes”). The Fixed Rate SSN Issuer will pay interest on the Fixed Rate SSNs semi-annually in arrears on each and, commencing on, 2021, at a rate equal to % per annum (subject to an Energy Target Step-Up and a CO2 Target Step-Up as defined and described further below). The Fixed Rate SSNs will mature on, 2026. The Fixed Rate SSN Issuer may redeem some or all of the Fixed Rate SSNs on or after, 2023 at the redemption prices set forth in this Offering Memorandum. Prior to, 2023, the Fixed Rate SSN Issuer may redeem, at its option, some or all of the Fixed Rate SSNs at a redemption price equal to 100% of the principal amount thereof, plus accrued and unpaid interest and additional amounts, if any, plus the applicable “make-whole” premium. Prior to, 2023, the Fixed Rate SSN Issuer may redeem up to 40% of the aggregate principal amount of the Fixed Rate SSNs using the proceeds of certain equity offerings at the redemption price of % of the principal amount thereof, plus accrued and unpaid interest and additional amounts, if any. The Floating Rate SSN Issuer will pay interest on the Floating Rate SSNs at a rate equal to three-month EURIBOR (with a 0% floor) plus % per annum, reset quarterly (subject to an Energy Target Step-Up and a CO2 Target Step-Up as defined and described further below). Interest on the Floating Rate SSNs will be paid quarterly in arrears on each, , and, commencing, 2021. The Floating Rate SSNs will mature on, 2026. The Floating Rate SSN Issuer may redeem some or all of the Floating Rate SSNs on or after, 2022 at the redemption prices set forth in this Offering Memorandum (the “Offering Memorandum”). Prior to, 2022, the Floating Rate SSN Issuer may redeem, at its option, some or all of the Floating Rate SSNs at a redemption price equal to 100% of the principal amount thereof, plus accrued and unpaid interest and additional amounts, if any, plus the applicable “make-whole” premium. The SN Issuer will pay interest on the Senior Notes semi-annually in arrears on each and, commencing on, 2021, at a rate equal to % per annum (subject to an Energy Target Step-Up and a CO2 Target Step-Up as defined and described further below). The Senior Notes will mature on, 2027. The SN Issuer may redeem some or all of the Senior Notes on or after, 2024 at the redemption prices set forth in this Offering Memorandum. Prior to, 2024, the SN Issuer may redeem, at its option, some or all of the Senior Notes at a redemption price equal to 100% of the principal amount thereof, plus accrued and unpaid interest and additional amounts, if any, plus the applicable “makewhole” premium. Prior to, 2024, the SN Issuer may redeem up to 40% of the aggregate principal amount of the Senior Notes using the proceeds of certain equity offerings at the redemption price of % of the principal amount thereof, plus accrued and unpaid interest and additional amounts, if any. From and including, 2024, the interest rate payable on the Fixed Rate SSNs and the Senior Notes and the margin on the Floating Rate SSNs shall be increased by 12.5 basis points per annum (the “Energy Target Step-Up”), unless the relevant Issuer has notified the relevant Trustee, the relevant Principal Paying Agent and (in the case of the Floating Rate SSNs) the Calculation Agent in writing (such notification, the “Energy Target Satisfaction Notice’’), at least 15 days prior to, 2024, that it has attained the Energy Sustainability Performance Target (as defined herein) and received an Assurance Letter (as defined herein). From and including, 2024, the interest rate payable on the Fixed Rate SSNs and the Senior Notes and the margin on the Floating Rate SSNs shall be increased by 12.5 basis points per annum (the “CO2 Target Step-Up”), unless the relevant Issuer has notified the relevant Trustee, the relevant Principal Paying Agent and (in the case of the Floating Rate SSNs) the Calculation Agent in writing (such notification, the “CO2 Target Satisfaction Notice’’), at least 15 days prior to, 2024, that it has attained the CO2 Sustainability Performance Target (as defined herein) and received an Assurance Letter. Upon the occurrence of certain events constituting a change of control, the Issuers may be required to make an offer to repurchase all of the relevant Notes at a redemption price equal to 101% of the principal amount thereof, plus accrued and unpaid interest and additional amounts, if any. However, a change of control will not be deemed to have occurred under the relevant Indenture (as defined herein) if a specified consolidated net leverage ratio is not exceeded in connection with such event. In the event of certain changes in applicable tax law, the Issuers may redeem all, but not less than all, of the relevant Notes. The Fixed Rate SSNs will be senior obligations of the Fixed Rate SSN Issuer and will be guaranteed on a senior basis by the SN Issuer, Lion/Polaris Lux Midco S.a` r.l., Lion Polaris II S.A.S. and the Floating Rate SSN Issuer (together, the “Fixed Rate SSN Guarantors”). The Floating Rate SSNs will be senior obligations of the Floating Rate SSN Issuer and will be guaranteed on a senior basis by the SN Issuer, Lion/Polaris Lux Midco S.à r.l., the Fixed Rate SSN Issuer and Lion Polaris II S.A.S. (together, the “Floating Rate SSN Guarantors” and, together with the Fixed Rate SSN Guarantors, the “Senior Secured Notes Guarantors”). The Senior Secured Notes will be secured on a first-ranking basis by pledges over certain bank accounts, ordinary shares and intercompany receivables owned by the SSN Issuers and/or the Senior Secured Notes Guarantors. The Senior Notes will be senior obligations of the SN Issuer and will be guaranteed on a senior subordinated basis by Lion/Polaris Lux Midco S.à r.l. and the Floating Rate SSN Issuer (the “Senior Notes Guarantors” and, together with the Senior Secured Notes Guarantors, the “Guarantors”). The Senior Notes will be secured on a second-ranking basis by pledges over certain bank accounts, ordinary shares and intercompany receivables owned by the SN Issuer and/or the Senior Notes Guarantors. The guarantees of the Fixed Rate SSNs (the “Fixed Rate SSN Guarantees”), the Floating Rate SSNs (the “Floating Rate SSN Guarantees” and, together with the Fixed Rate SSN Guarantees, the “Senior Secured Notes Guarantees”) and of the Senior Notes (the “Senior Notes Guarantees” and, together with the Senior Secured Notes Guarantees, the “Guarantees”) will be subject to certain limitations. In particular, the Floating Rate SSN Guarantees by Lion Polaris II S.A.S. and the Fixed Rate SSN Issuer and the security interests granted by such Floating Rate SSN Guarantors will be limited to an amount equal to the amount of all downstream intra-Group loans made available directly or indirectly to them or their respective subsidiaries with the proceeds of the Floating Rate SSNs (including the PG Intra Group Loan) and outstanding from time to time. See “Risk Factors—Risks Related to Our Indebtedness and the Notes—Corporate benefit, financial assistance laws and other limitations on the Guarantees may adversely affect the validity _and enforceability of the Guarantees of the Senior Secured Notes and the Senior Notes”. The security interests in the Collateral (as defined herein) will also secure on a super-priority basis_ our obligations under the Super-Senior Revolving Credit Facility (as defined herein) and certain hedging obligations pursuant to the Intercreditor Agreement (as defined herein). Under the terms of the Intercreditor Agreement, lenders under the Super-Senior Revolving Credit Facility and, if any, counterparties to certain hedging obligations and creditors of certain other future indebtedness will receive proceeds from the enforcement (or certain distressed disposals) of the Collateral in priority to holders of the Senior Secured Notes and the Senior Notes. There is currently no public market for the Senior Secured Notes and the Senior Notes. Application will be made for the listing of and permission to deal in the Senior Secured Notes and the Senior Notes on the Official List of The International Stock Exchange (the “Exchange”). There can be no assurance that any such application will be successful or that any such listing will be granted or maintained.",N/A,as_expected,2021,662
357_2,Offerings 2021.md,81,PRELIMINARY OFFERING MEMORANDUM** **CONFIDENTIAL NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,81.4,"Price for the Fixed Rate SSNs:** **% plus accrued interest, if any, from the Issue Date. Price for the Floating Rate SSNs:** **% plus accrued interest, if any, from the Issue Date. Price for the Senior Notes:** **% plus accrued interest, if any, from the Issue Date. The Notes and the Guarantees have not been and will not be registered under the U.S. Securities Act of 1933, as amended (the “U.S. Securities Act”), or the laws of any other jurisdiction and may not be offered or sold within the United States except pursuant to an exemption from, or in a transaction not subject to, the registration requirements of the U.S. Securities Act. In the United States, the Offerings (as defined herein) are being made only to “qualified institutional buyers” (“QIBs”), as defined in Rule 144A under the U.S. Securities Act (“Rule 144A”), in compliance with Rule 144A and to non-U.S. persons outside the United States in reliance on Regulation S under the U.S. Securities Act (“Regulation S”). You are hereby notified that the Initial Purchasers (as defined herein) of the Notes may be relying on exemptions from certain provisions of the U.S. Securities Act. Outside the United States, the Offerings are being made in reliance on Regulation S under the U.S. Securities Act. Please see “Transfer Restrictions” for additional information about eligible offerees and transfer restrictions.",81.4.1,,"The Notes will be issued in registered form in minimum denominations of €100,000 and integral multiples of €1,000 in excess thereof. The Notes will be represented on issue by one or more global notes, which will be delivered through Euroclear Bank SA/NV (“Euroclear”) and Clearstream Banking, S.A. (“Clearstream”) on or about, 2021. _Joint Global Coordinators_",N/A,as_expected,2021,662
357_2,Offerings 2021.md,81,PRELIMINARY OFFERING MEMORANDUM** **CONFIDENTIAL NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,81.5,J.P. Morgan** **Goldman Sachs Bank Europe SE** **Credit Suisse** **Morgan Stanley,81.5.1,,_Joint Bookrunners_,N/A,as_expected,2021,662
357_2,Offerings 2021.md,81,PRELIMINARY OFFERING MEMORANDUM** **CONFIDENTIAL NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,81.6,Deutsche Bank** **HSBC** **Natixis,81.6.1,,_Sustainability-Linked Bond Structuring Advisors_,N/A,as_expected,2021,662
357_2,Offerings 2021.md,81,PRELIMINARY OFFERING MEMORANDUM** **CONFIDENTIAL NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,81.7,Goldman Sachs Bank Europe SE** **Credit Suisse,81.7.1,,The date of this Offering Memorandum is 2021 ----- -----,N/A,as_expected,2021,662
357_2,Offerings 2021.md,81,PRELIMINARY OFFERING MEMORANDUM** **CONFIDENTIAL NOT FOR GENERAL DISTRIBUTION IN THE UNITED STATES,81.8,,81.8.1,,"## €1,400,000,000 Senior Secured Notes and €310,000,000 Senior Notes Picard Groupe S.A.S.",N/A,as_expected,2021,662
357_2,Offerings 2021.md,1,TABLE OF CONTENTS,1.1,"You should rely only on the information contained in this Offering Memorandum. None of the Issuers, the Guarantors nor any of the Initial Purchasers has authorized anyone to provide you with information that is different from the information contained herein. If given, any such information should not be relied upon. None of the Issuers, the Guarantors nor any of the Initial Purchasers is making an offer of the Notes in any jurisdiction where the Offerings are not permitted. You should not assume that the information contained in this Offering Memorandum is accurate as of any date other than the date on the front of this Offering Memorandum.",1.1.1,,i -----,N/A,as_expected,2021,662
